SettingsStartDate,EndDateSpecified,SettingsNotes,VCRNum,Channels,TapeDetails,ShowNum,StartTime,EndTime,Channel,Freq,Hours,ShowName,ConcatenatedShows,EndConcatenate
10/5/2000,,Change all daily VCR's  between 3-3:30 PM.,8,4,T-160 Weekly - Change Fri,2,09:00 PM,10:00 PM,11,Sat Wkly,1,Am. Most Wanted,"Local/Natl, Am. Most Wanted",0
10/5/2000,,Change all daily VCR's  between 3-3:30 PM.,8,4,T-160 Weekly - Change Fri,4,07:00 AM,08:00 AM,4,Sun Wkly,1,MTP,"Local/Natl, Am. Most Wanted, MTP",0
10/5/2000,,Change all daily VCR's  between 3-3:30 PM.,8,4,T-160 Weekly - Change Fri,5,04:30 PM,06:00 PM,4,Sun Wkly,1.5,Local/Natl,"Local/Natl, Am. Most Wanted, MTP, Local/Natl",0
10/5/2000,,Change all daily VCR's  between 3-3:30 PM.,8,4,T-160 Weekly - Change Fri,6,07:00 PM,08:00 PM,4,Sun Wkly,1,Dateline NBC,"Local/Natl, Am. Most Wanted, MTP, Local/Natl, Dateline NBC",0
10/5/2000,,Change all daily VCR's  between 3-3:30 PM.,8,4,T-160 Weekly - Change Fri,7,11:00 PM,11:30 PM,4,Sun Wkly,0.5,KNBC Sun Nite News,"Local/Natl, Am. Most Wanted, MTP, Local/Natl, Dateline NBC, KNBC Sun Nite News",0
10/5/2000,,Change all daily VCR's  between 3-3:30 PM.,8,4,T-160 Weekly - Change Fri,3,11:00 PM,12:00 AM,11,Sat Wkly,1,MAD-TV,"Local/Natl, Am. Most Wanted, MTP, Local/Natl, Dateline NBC, KNBC Sun Nite News, MAD-TV",1
10/5/2000,,Change all daily VC between 3-3:30 p.m.,9,"2,4.11,28/Dish Aux",T-160 Weekly - Change Fri,1,11:00 AM,12:00 PM,CNN, Sat Wkly,1,CNN.com/Pinnacle,CNN.com/Pinnacle,0
10/5/2000,,Change all daily VC between 3-3:30 p.m.,9,"2,4.11,28/Dish Aux",T-160 Weekly - Change Fri,2,06:00 PM,07:00 PM,CNN, Sat Wkly,1,Larry King,"CNN.com/Pinnacle, Larry King",0
10/5/2000,,Change all daily VC between 3-3:30 p.m.,9,"2,4.11,28/Dish Aux",T-160 Weekly - Change Fri,3,08:00 AM,11:00 AM,CNN, Sun Wkly,3,Evans etc./Re,"CNN.com/Pinnacle, Larry King, Evans etc./Re",0
10/5/2000,,Change all daily VC between 3-3:30 p.m.,9,"2,4.11,28/Dish Aux",T-160 Weekly - Change Fri,4,06:00 PM,07:00 PM,CNN, Sun Wkly,1,Larry King,"CNN.com/Pinnacle, Larry King, Evans etc./Re, Larry King",0
10/5/2000,,Change all daily VC between 3-3:30 p.m.,9,"2,4.11,28/Dish Aux",T-160 Weekly - Change Fri,5,11:00 PM,11:30 PM,2, Sun Wkly,0.5,CBS Sun Nite News,"CNN.com/Pinnacle, Larry King, Evans etc./Re, Larry King, CBS Sun Nite News",0
10/5/2000,,Change all daily VC between 3-3:30 p.m.,9,"2,4.11,28/Dish Aux",T-160 Weekly - Change Fri,6,11:30 PM,01:00 AM,4, Sat Wkly,1.5,SNL,"CNN.com/Pinnacle, Larry King, Evans etc./Re, Larry King, CBS Sun Nite News, SNL",1
21/10/2000,,Change all daily VC between 3:30-4 p.m.,1,"2,5,7",T-160 Daily, 1 ,7:00 AM,9:00 AM,2, Daily, 2.0 ,CBS AM,CBS AM,0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,1,"2,5,7",T-160 Daily, 2 ,12:00 PM,12:30 PM,2, Daily,0.5,Women's News,"CBS AM, Women's News",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,1,"2,5,7",T-160 Daily, 3 ,5:00 PM,8:00 PM,2, Daily,3,Local/National News/ET,"CBS AM, Women's News, Local/National News/ET",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,1,"2,5,7",T-160 Daily, 4 ,11:00 PM,1:35 AM,2, Daily,2.5,KCBS/Letterman/Kilborn,"CBS AM, Women's News, Local/National News/ET, KCBS/Letterman/Kilborn",1
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,2,4,T-160 Daily, 1 ,7:00 AM,9:30 AM,4, Daily, 2.5 ,Today,Today,0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,2,4,T-160 Daily, 2 ,11:00 AM,1:00 PM,4, Daily,2,KNBC Midday/Extra/(Access Hollywood?),"Today, KNBC Midday/Extra/(Access Hollywood?)",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,2,4,T-160 Daily, 3 ,4:00 PM,7:00 PM,4, Daily,3,Local/National News/Tabs,"Today, KNBC Midday/Extra/(Access Hollywood?), Local/National News/Tabs",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,2,4,T-160 Daily, 4 ,11:00 PM,11:35 PM,4, Daily,0.5,KNBC Late News,"Today, KNBC Midday/Extra/(Access Hollywood?), Local/National News/Tabs, KNBC Late News",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,2,4,T-160 Daily, 5 ,04:30 PM,7:00 PM,4, Daily,2.5,(backup),"Today, KNBC Midday/Extra/(Access Hollywood?), Local/National News/Tabs, KNBC Late News, (backup)",1
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,3,"7,9,11",T-160 Daily, 1 ,7:00 AM,9:00 AM,7, Daily, 2.0 ,GMA,GMA,0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,3,"7,9,11",T-160 Daily, 2 ,11:30 AM,12:00 PM,7, Daily,0.5,KABC Midday News,"GMA, KABC Midday News",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,3,"7,9,11",T-160 Daily, 3 ,10:00 PM,11:00 PM,11, Daily,1,KTTV,"GMA, KABC Midday News, KTTV",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,3,"7,9,11",T-160 Daily, 4 ,04:00 PM,7:00 PM,7, Daily,3,Local/Natl News,"GMA, KABC Midday News, KTTV, Local/Natl News",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,3,"7,9,11",T-160 Daily, 5 ,11:00 PM,12:40 AM,7, Daily,1.5,KABC/ Nightline/ Pol,"GMA, KABC Midday News, KTTV, Local/Natl News, KABC/ Nightline/ Pol",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,3,"7,9,11",T-160 Daily, backup,4:30 PM,7:00 PM,7, Daily, 2.5 ,(backup),"GMA, KABC Midday News, KTTV, Local/Natl News, KABC/ Nightline/ Pol, (backup)",1
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,4,CNN,T-160 Daily, 1 ,12:00 PM,3:00 PM,CNN, Daily, 3.0 ,Talkback/Financ/shw,Talkback/Financ/shw,0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,4,CNN,T-160 Daily, 2 ,4:30 PM,8:00 PM,CNN, Daily,3.5,Crossfire/World News/LK/Nwss,"Talkback/Financ/shw, Crossfire/World News/LK/Nwss",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,4,CNN,T-160 Daily, 3 ,9:30 AM,11:00 AM,CNN, Daily,1.5,BOP/AM News,"Talkback/Financ/shw, Crossfire/World News/LK/Nwss, BOP/AM News",1
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 1 ,4:00 PM,5:30 PM,28, Daily, 1.5 ,Charlie Rose/World News,Charlie Rose/World News,0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 2 ,6:00 PM,7:00 PM,28, Daily,1,Lehrer Report ,"Charlie Rose/World News, Lehrer Report ",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 3 ,11:35 PM,1:35 AM,4, Daily,2,Leno/O'Brien,"Charlie Rose/World News, Lehrer Report , Leno/O'Brien",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 4 ,10:00 PM,10:30 PM,5, Daily,0.5,KTLA,"Charlie Rose/World News, Lehrer Report , Leno/O'Brien, KTLA",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 5 ,12:30 AM,01:00 AM,9, M-F,0.5,Natl Enquirer,"Charlie Rose/World News, Lehrer Report , Leno/O'Brien, KTLA, Natl Enquirer",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 6 ,8:00 PM,10:00 PM,9, Daily, 2.0 ,KCAL News,"Charlie Rose/World News, Lehrer Report , Leno/O'Brien, KTLA, Natl Enquirer, KCAL News",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 7 ,3:00 PM,3:30 PM,9, Daily, 0.5 ,Inside Edition,"Charlie Rose/World News, Lehrer Report , Leno/O'Brien, KTLA, Natl Enquirer, KCAL News, Inside Edition",1
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,6,2,T-160 Weekly-Change Fri, 2 ,5:30 PM,6:30 PM,2, Sat Wkly, 1.0 ,Natl Local News,Natl Local News,0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,6,2,T-160 Weekly-Change Fri, 3 ,7:30 AM,8:00 AM,2, Sun Wkly,0.5,FTN,"Natl Local News, FTN",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,6,2,T-160 Weekly-Change Fri, 4 ,5:30 PM,8:00 PM,2, Sun Wkly,2.5,Local/ Natl News,"Natl Local News, FTN, Local/ Natl News",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,6,2,T-160 Weekly-Change Fri, 5 ,09:00 PM,10:00 PM,2, Tues Wkly,1,60 Minutes,"Natl Local News, FTN, Local/ Natl News, 60 Minutes",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,6,2,T-160 Weekly-Change Fri, 6 ,10:00 PM,11:00 PM,4, Tue Wkly,1,Dateline NBC,"Natl Local News, FTN, Local/ Natl News, 60 Minutes, Dateline NBC",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,6,2,T-160 Weekly-Change Fri, 7 ,8:00 PM,9:00 PM,2, Thur Wkly, 1.0 ,48 Hrs,"Natl Local News, FTN, Local/ Natl News, 60 Minutes, Dateline NBC, 48 Hrs",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,6,2,T-160 Weekly-Change Fri, 1 ,9:00 PM,10:00 PM,4, Fri Wkly, 1.0 ,Dateline NBC,"Natl Local News, FTN, Local/ Natl News, 60 Minutes, Dateline NBC, 48 Hrs, Dateline NBC",1
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 2 ,5:00 PM,6:30 PM,7, Sat Wkly, 1.5 ,Local/Natl,Local/Natl,0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 3 ,8:00 AM,9:00 AM,7, Sun Wkly,1,This Week,"Local/Natl, This Week",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 4 ,5:00 PM,7:00 PM,7, Sun Wkly,2,Local/Natl News,"Local/Natl, This Week, Local/Natl News",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 5 ,11:00 PM,11:30 PM,7, Sun Wkly,0.5,KABC Sun Nite News,"Local/Natl, This Week, Local/Natl News, KABC Sun Nite News",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 7 ,10:00 PM,11:00 PM,7, Thur Wkly,1,Prime Time,"Local/Natl, This Week, Local/Natl News, KABC Sun Nite News, Prime Time",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 6 ,10:00 PM,11:00 PM,7, Mon Wkly, 1.0 ,20/20 Dntn or,"Local/Natl, This Week, Local/Natl News, KABC Sun Nite News, Prime Time, 20/20 Dntn or",0
21/10/2000,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 1 ,10:00 PM,11:00 PM,7, Fri Wkly, 1.0 ,20/20 Fri,"Local/Natl, This Week, Local/Natl News, KABC Sun Nite News, Prime Time, 20/20 Dntn or, 20/20 Fri",1
21/10/2000,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri, 1 ,5:00 PM,7:00 PM,4, Sat Wkly, 2.0 ,Local/Natl,Local/Natl,0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri, 2 ,9:00 PM,10:00 PM,11, Sat Wkly,1,Am. Most Wanted,"Local/Natl, Am. Most Wanted",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri, 4 ,6:00 AM,7:00 AM,4, Sun Wkly,1,MTP,"Local/Natl, Am. Most Wanted, MTP",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri, 3 ,12:30 AM,1:00 AM,4, Sat Wkly,0.5,Natl Enquirer,"Local/Natl, Am. Most Wanted, MTP, Natl Enquirer",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri, 5 ,4:00 PM,6:00 PM,4, Sun Wkly, 2.0 ,Local/Natl,"Local/Natl, Am. Most Wanted, MTP, Natl Enquirer, Local/Natl",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri, 6 ,7:00 PM,8:00 PM,4, Sun Wkly,1,Dateline NBC,"Local/Natl, Am. Most Wanted, MTP, Natl Enquirer, Local/Natl, Dateline NBC",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri, 7 ,11:00 PM,11:30 PM,4, Sun Wkly,0.5,KNBC Sun Nite News,"Local/Natl, Am. Most Wanted, MTP, Natl Enquirer, Local/Natl, Dateline NBC, KNBC Sun Nite News",1
21/10/2000,,Change all daily VC between 3:30-4 p.m.,9,"2,4,11,28/Dish Aux",T-160 Weekly - Change Fri, 1 ,10:00 AM,11:00 AM,CNN, Sat Wkly, 1.0 ,News/Sci-Tec,News/Sci-Tec,0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,9,"2,4,11,28/Dish Aux",T-160 Weekly - Change Fri, 2 ,6:00 PM,7:00 PM,CNN, Sat Wkly,1,Larry King,"News/Sci-Tec, Larry King",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,9,"2,4,11,28/Dish Aux",T-160 Weekly - Change Fri, 3 ,8:00 AM,10:00 AM,CNN, Sun Wkly,2,Evans etc./Re,"News/Sci-Tec, Larry King, Evans etc./Re",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,9,"2,4,11,28/Dish Aux",T-160 Weekly - Change Fri, 4 ,06:00 PM,7:00 PM,CNN, Sun Wkly,1,CNN&Time,"News/Sci-Tec, Larry King, Evans etc./Re, CNN&Time",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,9,"2,4,11,28/Dish Aux",T-160 Weekly - Change Fri, 5 ,11:00 PM,11:30 PM,2, Sun Wkly, 0.5 ,CBS Sun Nite News,"News/Sci-Tec, Larry King, Evans etc./Re, CNN&Time, CBS Sun Nite News",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,9,"2,4,11,28/Dish Aux",T-160 Weekly - Change Fri, 6 ,11:00 PM,11:30 PM,11, Sat Wkly,0.5,MAD Magazine,"News/Sci-Tec, Larry King, Evans etc./Re, CNN&Time, CBS Sun Nite News, MAD Magazine",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,9,"2,4,11,28/Dish Aux",T-160 Weekly - Change Fri, 7 ,11:30 PM,1:00 AM,4, Sat Wkly,1.5,SNL ,"News/Sci-Tec, Larry King, Evans etc./Re, CNN&Time, CBS Sun Nite News, MAD Magazine, SNL ",0
21/10/2000,,Change all daily VC between 3:30-4 p.m.,9,"2,4,11,28/Dish Aux",T-160 Weekly - Change Fri, 8 ,08:00 PM,8:30 PM,11, Sat Wkly,0.5,Cops,"News/Sci-Tec, Larry King, Evans etc./Re, CNN&Time, CBS Sun Nite News, MAD Magazine, SNL , Cops",1
25/02/2001,,Change all daily VC between 3:30-4 p.m.,1,"2,5,7",T-160 Daily, 1 ,7:00 AM,9:00 AM,2, Daily, 2.0 ,CBS AM,CBS AM,0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,1,"2,5,7",T-160 Daily, 2 ,12:00 PM,12:30 PM,2, Daily,0.5,Women's News,"CBS AM, Women's News",0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,1,"2,5,7",T-160 Daily, 3 ,5:00 PM,7:30 PM,2, Daily,2.5,Local/National News/ET,"CBS AM, Women's News, Local/National News/ET",0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,1,"2,5,7",T-160 Daily, 4 ,11:00 PM,1:35 AM,2, Daily,2.5,KCBS/Letterman/Kilborn,"CBS AM, Women's News, Local/National News/ET, KCBS/Letterman/Kilborn",0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,1,"2,5,7",T-160 Daily, 5 ,03:00 PM,03:30 PM,2, Daily,0.5,Inside Edition,"CBS AM, Women's News, Local/National News/ET, KCBS/Letterman/Kilborn, Inside Edition",1
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,2,4,T-160 Daily, 4 ,7:00 AM,9:00 AM,4, Daily, 2.0 ,Today,Today,0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,2,4,T-160 Daily, 5 ,11:00 AM,1:00 PM,4, Daily,2,KNBC Midday/Extra/(Access Hollywood?),"Today, KNBC Midday/Extra/(Access Hollywood?)",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,2,4,T-160 Daily, 1 ,4:00 PM,7:00 PM,4, Daily,3,Local/National News/Tabs,"Today, KNBC Midday/Extra/(Access Hollywood?), Local/National News/Tabs",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,2,4,T-160 Daily, 2 ,11:00 PM,11:35 PM,4, Daily,0.5,KNBC Late News,"Today, KNBC Midday/Extra/(Access Hollywood?), Local/National News/Tabs, KNBC Late News",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,2,4,T-160 Daily, 3 ,12:30 AM,1:00 AM,4, Daily,0.5,National Enquirer,"Today, KNBC Midday/Extra/(Access Hollywood?), Local/National News/Tabs, KNBC Late News, National Enquirer",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,2,4,T-160 Daily,(backup),04:30 PM,07:00 PM,4, Daily,2.5,(backup),"Today, KNBC Midday/Extra/(Access Hollywood?), Local/National News/Tabs, KNBC Late News, National Enquirer, (backup)",1
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,3,"7,9,11",T-160 Daily, 1 ,7:00 AM,9:00 AM,7, Daily, 2.0 ,GMA,GMA,0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,3,"7,9,11",T-160 Daily, 2 ,11:30 AM,12:00 PM,7, Daily,0.5,KABC Midday News,"GMA, KABC Midday News",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,3,"7,9,11",T-160 Daily, 3 ,10:00 PM,11:00 PM,11, Daily,1,KTTV,"GMA, KABC Midday News, KTTV",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,3,"7,9,11",T-160 Daily, 4 ,04:00 PM,7:00 PM,7, Daily,3,Local/Natl News,"GMA, KABC Midday News, KTTV, Local/Natl News",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,3,"7,9,11",T-160 Daily, 5 ,11:00 PM,12:40 AM,7, Daily,1.5,KABC/ Nightline/ Pol,"GMA, KABC Midday News, KTTV, Local/Natl News, KABC/ Nightline/ Pol",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,3,"7,9,11",T-160 Daily, backup,4:30 PM,7:00 PM,7, Daily, 2.5 ,(backup),"GMA, KABC Midday News, KTTV, Local/Natl News, KABC/ Nightline/ Pol, (backup)",1
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,4,CNN,T-160 Daily, 1 ,12:00 PM,3:00 PM,CNN, Daily, 3.0 ,Talkback/Financ/shw,Talkback/Financ/shw,0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,4,CNN,T-160 Daily, 2 ,4:30 PM,8:00 PM,CNN, Daily,3.5,Crossfire/World News/LK/Nwss,"Talkback/Financ/shw, Crossfire/World News/LK/Nwss",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,4,CNN,T-160 Daily, 3 ,9:30 AM,11:00 AM,CNN, Daily,1.5,BOP/AM News,"Talkback/Financ/shw, Crossfire/World News/LK/Nwss, BOP/AM News",1
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 1 ,4:00 PM,5:30 PM,28, Daily, 1.5 ,Charlie Rose/World News,Charlie Rose/World News,0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 2 ,6:00 PM,7:30 PM,28, Daily,1.5,Lehrer Report ,"Charlie Rose/World News, Lehrer Report ",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 3 ,11:35 PM,1:35 AM,4, Daily,2,Leno/O'Brien,"Charlie Rose/World News, Lehrer Report , Leno/O'Brien",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 4 ,10:00 PM,10:30 PM,5, Daily,0.5,KTLA,"Charlie Rose/World News, Lehrer Report , Leno/O'Brien, KTLA",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 5 ,09:00 AM,09:30 AM,7, Daily,0.5,Regis,"Charlie Rose/World News, Lehrer Report , Leno/O'Brien, KTLA, Regis",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,5,"4,7,5,9,28",T-160 Daily, 6 ,8:00 PM,10:00 PM,9, Daily, 2.0 ,KCAL News,"Charlie Rose/World News, Lehrer Report , Leno/O'Brien, KTLA, Regis, KCAL News",1
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,6,2,T-160 Weekly-Change Fri, 1 ,5:00 PM,6:30 PM,2, Sat Wkly,1.5,Natl Local News,Natl Local News,0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,6,2,T-160 Weekly-Change Fri, 2 ,8:30 AM,9:00 AM,2, Sun Wkly,0.5,FTN,"Natl Local News, FTN",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,6,2,T-160 Weekly-Change Fri, 3 ,5:00 PM,8:00 PM,2, Sun Wkly,3,Local/ Natl News,"Natl Local News, FTN, Local/ Natl News",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,6,2,T-160 Weekly-Change Fri, 4 ,09:00 PM,10:00 PM,2, Tues Wkly,1,60 Minutes,"Natl Local News, FTN, Local/ Natl News, 60 Minutes",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,6,2,T-160 Weekly-Change Fri, 5 ,10:00 PM,11:00 PM,4, Tue Wkly,1,Dateline NBC,"Natl Local News, FTN, Local/ Natl News, 60 Minutes, Dateline NBC",1
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 1 ,5:30 PM,6:30 PM,7, Sat Wkly,1,Local/Natl,Local/Natl,0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 2 ,8:00 AM,9:00 AM,7, Sun Wkly,1,This Week,"Local/Natl, This Week",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 3 ,05:00 PM,7:00 PM,7, Sun Wkly,2,Local/Natl News,"Local/Natl, This Week, Local/Natl News",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 4 ,11:00 PM,11:30 PM,7, Sun Wkly,0.5,KABC Sun Nite News,"Local/Natl, This Week, Local/Natl News, KABC Sun Nite News",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 5 ,10:00 PM,11:00 PM,7, Thur Wkly, 1.0 ,Prime Time,"Local/Natl, This Week, Local/Natl News, KABC Sun Nite News, Prime Time",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 6 ,9:00 PM,10:00 PM,4, Fri Wkly,1,Dateline NBC,"Local/Natl, This Week, Local/Natl News, KABC Sun Nite News, Prime Time, Dateline NBC",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 7 ,10:00 PM,11:00 PM,7, Fri Wkly,1,20/20 Fri,"Local/Natl, This Week, Local/Natl News, KABC Sun Nite News, Prime Time, Dateline NBC, 20/20 Fri",0
25/02/2001,,Change all daily VCR between 3:30-4 p.m.,7,7,T-160 Weekly - Change Fri, 8 ,08:00 PM,8:30 PM,11, Sat Wkly,0.5,Cops,"Local/Natl, This Week, Local/Natl News, KABC Sun Nite News, Prime Time, Dateline NBC, 20/20 Fri, Cops",1
25/02/2001,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri, 1 ,04:00 PM,05:00 PM,4, Sat Wkly,1,Local/Natl,Local/Natl,0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri, 2 ,09:00 PM,10:00 PM,11, Sat Wkly,1,Am. Most Wanted,"Local/Natl, Am. Most Wanted",0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri,5,07:00 AM,08:00 AM,4, Sun Wkly,1,MTP,"Local/Natl, Am. Most Wanted, MTP",0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri,4,12:30 AM,01:00 AM,9, Sat Wkly,0.5,Natl Enquirer,"Local/Natl, Am. Most Wanted, MTP, Natl Enquirer",0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri,6,05:00 PM,06:30 PM,4, Sun Wkly,1.5,Local/Natl,"Local/Natl, Am. Most Wanted, MTP, Natl Enquirer, Local/Natl",0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri,7,08:00 PM,09:00 PM,4, Sun Wkly,1,Dateline NBC,"Local/Natl, Am. Most Wanted, MTP, Natl Enquirer, Local/Natl, Dateline NBC",0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri,8,11:00 PM,11:30 PM,4, Sun Wkly,0.5,KNBC Sun Nite News,"Local/Natl, Am. Most Wanted, MTP, Natl Enquirer, Local/Natl, Dateline NBC, KNBC Sun Nite News",0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,8,4,T-160 Weekly - Change Fri,3,11:00 PM,12:00 AM,11, Sat Wkly,1,MAD Magazine,"Local/Natl, Am. Most Wanted, MTP, Natl Enquirer, Local/Natl, Dateline NBC, KNBC Sun Nite News, MAD Magazine",1
25/02/2001,,Change all daily VC between 3:30-4 p.m.,9,"2,4,11,28/Dish Aux",T-160 Weekly - Change Fri, 1 ,10:00 AM,11:00 AM,CNN, Sat Wkly, 1.0 ,News/Sci-Tec,News/Sci-Tec,0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,9,"2,4,11,28/Dish Aux",T-160 Weekly - Change Fri, 2 ,6:00 PM,7:00 PM,CNN, Sat Wkly,1,Larry King,"News/Sci-Tec, Larry King",0
25/02/2001,,Change all daily VC between 3:30-4 p.m.,9,"2,4,11,28/Dish Aux",T-160 Weekly - Change Fri, 3 ,8:00 AM,11:00 AM,CNN, Sun Wkly,3,Evans etc./Re,"News/Sci-Tec, Larry King, Evans etc./Re",0
